4624,41.9193988,12.4822001
4680,41.9090831,12.4866906
4681,41.9099549,12.4890595
4689,41.91816,12.500251
4690,41.9183396,12.5005297
4691,41.9183564,12.4999953
4692,41.9179528,12.5005106
4693,41.9182816,12.4998711
4694,41.917878,12.4998403
4695,41.9180747,12.5001258
4696,41.91786,12.5003998
4697,41.915794,12.5029912
4700,41.9136054,12.5009247
4701,41.9129047,12.498561
4702,41.9128258,12.4977153
4733,41.9199603,12.511024
4734,41.91853,12.5146307
4735,41.9185845,12.5147235
4736,41.9189721,12.5137833
4737,41.9193323,12.5129223
4738,41.9195582,12.5123864
4739,41.920016,12.5110692
4742,41.9175902,12.5074445
4743,41.9176403,12.5078385
4744,41.9177711,12.5076162
4745,41.9197559,12.5083857
4746,41.9190832,12.5093341
4747,41.9185575,12.5101414
4748,41.9189945,12.5103863
4749,41.9154241,12.5080709
4750,41.9174763,12.5076729
4751,41.9151535,12.5076679
4752,41.9183925,12.5074891
4796,41.9206224,12.5138033
4797,41.9203267,12.5143818
4814,41.9200762,12.4991231
4817,41.9206183,12.4971713
4925,41.911003,12.4772496
4926,41.9182702,12.5199916
4953,41.9153453,12.5203778
4954,41.9132603,12.5205227
4960,41.9132652,12.5197804
4961,41.9133196,12.5204266
4964,41.9116157,12.5168841
4965,41.9113122,12.5165698
4966,41.9108566,12.5160322
4973,41.9142973,12.5205064
4977,41.9056173,12.5158787
4978,41.9062564,12.5166862
4979,41.9057326,12.5157365
4982,41.9087229,12.5198656
4983,41.9082086,12.5190838
4984,41.9071211,12.5176223
4986,41.9040442,12.5018165
4987,41.9039563,12.5019376
5017,41.8901428,12.5085142
5018,41.8893912,12.5088218
5308,41.908276,12.4821033
5356,41.8877104,12.5109928
5357,41.8873078,12.5111823
5358,41.887895,12.5099833
5359,41.8870972,12.510375
5360,41.8875073,12.5101846
5361,41.8879236,12.5117577
5362,41.8875248,12.511961
5363,41.8877292,12.5127039
5364,41.8888213,12.5146786
5365,41.889563,12.5133484
5366,41.8879865,12.5142404
5374,41.8877985,12.5180632
5375,41.8884174,12.5186263
5376,41.8869484,12.515173
5379,41.9165053,12.5173989
5380,41.9168928,12.5179153
5381,41.9163531,12.5175869
5382,41.9120734,12.514915
5383,41.9147868,12.5138008
5384,41.9152021,12.5129976
5386,41.9158001,12.5152631
5391,41.9156473,12.517132
5393,41.9178503,12.5091573
5394,41.9170446,12.5051411
5395,41.9168295,12.5052546
5397,41.9147055,12.5045293
5398,41.9174287,12.5024368
5399,41.9180283,12.5041543
5400,41.9181785,12.504124
5401,41.9180667,12.5038635
5402,41.9179369,12.5033459
5403,41.9192164,12.5017857
5405,41.9186276,12.5009436
5407,41.9186915,12.5010354
5408,41.9176793,12.50083
5409,41.9181555,12.5015432
5410,41.920034,12.4992197
5411,41.9192604,12.5001564
5412,41.9163851,12.4947687
5416,41.9201292,12.4975638
5417,41.9197023,12.4969519
5418,41.9206679,12.4957601
5420,41.9163721,12.4951477
5421,41.9159258,12.4946063
5422,41.8938947,12.5073993
5423,41.8935172,12.5085609
5424,41.8933489,12.5090863
5426,41.893146,12.5097218
5427,41.9201915,12.4923633
5428,41.9186452,12.4931724
5429,41.9187556,12.4934623
5430,41.9177299,12.4951863
5431,41.9173126,12.4937146
5432,41.9151415,12.4946627
5433,41.9154742,12.4949361
5434,41.9150192,12.4957889
5436,41.9181129,12.4918103
5441,41.8957121,12.4988995
5442,41.8958621,12.499753
5444,41.8950273,12.4991528
5445,41.8964466,12.4988648
5446,41.8958386,12.4993539
5448,41.8949144,12.5014841
5449,41.8957885,12.5021647
5450,41.8965118,12.5008891
5452,41.8958575,12.4968224
5473,41.9036279,12.4764432
5477,41.9027474,12.4893182
5478,41.9022577,12.4863094
5481,41.9046862,12.4936742
5482,41.9049775,12.4935729
5483,41.9048505,12.4934402
5484,41.9051201,12.4858912
5485,41.9073689,12.4898985
5486,41.9094403,12.4739138
5487,41.9097917,12.476213
5488,41.9075953,12.4747708
5490,41.9100923,12.4733232
5495,41.9128573,12.4722357
5496,41.9130587,12.4723254
5985,41.885266,12.4826646
5987,41.88565,12.4842839
5988,41.8853053,12.4845136
5989,41.8852346,12.484824
5990,41.8857723,12.4844212
5991,41.8854046,12.4850473
5992,41.8852721,12.484896
5993,41.8897802,12.5013485
5995,41.8899545,12.4977872
5997,41.8901486,12.4985057
6010,41.8909694,12.5161516
6011,41.8908578,12.5160511
6029,41.8852916,12.4824106
6040,41.893258,12.4898834
6041,41.8916117,12.5005227
6042,41.8910855,12.5016889
6043,41.8885573,12.5087731
6154,41.8876228,12.5144626
6185,41.8966681,12.5202141
